content_producer	site_type	gl	hl	term_id	langs	country	term	type	code_lang	collection_date	result_number	link	domain	top_level_domain	coding_completion_date	link_type	link_accessibility	how_recent_is_the_information	what_is_the_author_background	are_there_major_scientific_errors_in_the_link	how_accurate_is_the_scientific_content_presen	are_there_any_scientific_terms_that_lay_peopl	if_you_answered_no_to_the_previous_question_y	jargon_score	is_a_scientific_background_high_school_or_abo	are_the_following_sources_available_in_the_li	x1_none_of_the_below	x2_others	x3_place_to_leave_comments_ask_questions	x4_graphs	x5_relevant_multimedia_e_g_video_animation_et	x6_hyper_links	x7_numerical_data	x8_list_of_sources	x9_citation_or_references_to_relevant_literat	does_the_content_reject_or_reinforce_the_disc	is_malicious_meaning_is_alluded_to_in_the_tex	do_claims_contradict_accepted_scientific_expl	are_specific_groups_in_society_pharma_jews_mu	is_there_reference_to_everyday_life	are_there_local_examples_in_the_content_e_g_r	local_examples_prop	does_the_content_present_advantages_and_disad	langs_country	lang_short	lang_uniq	site_type_fct	content_producer_fct	site_type_collapsed	producer_high_cred	access_multimedia	access_sci	accuracy	cred	cons_n_neg	cons_n_pos	contextual	recency	conspiracy	access	agg_sci_qual	agg_sci_qual_norm
	""	il	iw	70	Hebrew	Jerusalem District,Israel	שיטפון	Socio-Scientific Issues	hw	14.3.2022	6	https://lo.cet.ac.il/player/?document=add1e5f5-53c0-4ce6-990c-7f97a5415b26&language=he	lo.cet.ac.il	cet.ac.il	30.3.2023	1	2									""																		Hebrew_Jerusalem District,Israel	iw	iw			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	il	iw	74-B	Hebrew	Jerusalem District,Israel	משבר האקלים הוא לא אמיתי	Conspiracy Theories	hw	28.6.2022	7	https://www.themarker.com/wallstreet/2022-06-19/ty-article/.premium/00000181-7728-d541-a9ad-ff3c2f580000	www.themarker.com	themarker.com	9.9.2022	1	5									""																		Hebrew_Jerusalem District,Israel	iw	iw			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	6	Hindi	New Delhi,Delhi,India	पारितंत्र	Canonical Scientific Issues	hi	4.12.2022	4	https://mydigitalsupport.in/paritantra-kya-hai/	mydigitalsupport.in	mydigitalsupport.in	20.3.2023	1	2									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	13	Hindi	New Delhi,Delhi,India	स्तनधारी	Canonical Scientific Issues	hi	4.12.2022	9	https://m.dailyhunt.in/news/india/hindi/rajasthankhabre-epaper-dhbe45d4b8de944fef8b8a613bf979a95b/kis+stanadhari+jiv+ki+sabase+badi+aankhe+hoti+hai-newsid-n166818444	m.dailyhunt.in	dailyhunt.in	20.3.2023	1	4									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	20	Hindi	New Delhi,Delhi,India	परमाणु	Canonical Scientific Issues	hi	4.12.2022	3	https://www.youtube.com/watch?v=pmp_gFrSgIs	www.youtube.com	youtube.com	20.3.2023	2	4									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	1	0	0	0	0	0	0		0	1		
	""	in	hi	29	Hindi	New Delhi,Delhi,India	भार	Canonical Scientific Issues	hi	4.12.2022	5	https://www.collinsdictionary.com/hi/dictionary/hindi-english/%E0%A4%AD%E0%A4%BE%E0%A4%B0	www.collinsdictionary.com	collinsdictionary.com	20.3.2023	1	3									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	29	Hindi	New Delhi,Delhi,India	भार	Canonical Scientific Issues	hi	4.12.2022	8	https://cooperatives.mp.gov.in/hi/bhaara-kaa-paravaratana-84-e-ka-kataipaya-saosaaitaiyaon-kao-saodhaya-raasaiyaon-kai-vasauulai	cooperatives.mp.gov.in	mp.gov.in	20.3.2023	1	5									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	38	Hindi	New Delhi,Delhi,India	क्रम-विकास	Canonical Scientific Issues	hi	4.12.2022	10	https://aryaparishadvidyalaya.org/wp-content/uploads/2020/11/Class-10-life-science-Evolution-_compressed.pdf	aryaparishadvidyalaya.org	aryaparishadvidyalaya.org	20.3.2023	1	4									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	39	Hindi	New Delhi,Delhi,India	पीसीआर	Novel Science and Technology Issues	hi	4.12.2022	2	http://mppanchayatdarpan.gov.in/CovidtestReport	mppanchayatdarpan.gov.in	mppanchayatdarpan.gov.in	20.3.2023	1	4									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	39	Hindi	New Delhi,Delhi,India	पीसीआर	Novel Science and Technology Issues	hi	4.12.2022	4	http://cghealth.nic.in/ehealth/covid19/documents/Instructions&GuidelinessFromDHS/Letters/RTPCR_SeJanchUprantSampleStoreKarneHetuDishaNirdesh_03122020.pdf	cghealth.nic.in	cghealth.nic.in	20.3.2023	1	4									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	39	Hindi	New Delhi,Delhi,India	पीसीआर	Novel Science and Technology Issues	hi	4.12.2022	5	https://www.collinsdictionary.com/hi/dictionary/english/pcr	www.collinsdictionary.com	collinsdictionary.com	20.3.2023	1	3									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	39	Hindi	New Delhi,Delhi,India	पीसीआर	Novel Science and Technology Issues	hi	4.12.2022	10	https://www.indiainfoline.com/markets/derivatives/put-call-ratio	www.indiainfoline.com	indiainfoline.com	20.3.2023	1	4									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	43	Hindi	New Delhi,Delhi,India	जीनोम	Novel Science and Technology Issues	hi	4.12.2022	10	https://www.cancer.gov/about-nci/organization/ccg/research/structural-genomics/tcga	www.cancer.gov	cancer.gov	20.3.2023	1	3									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	44	Hindi	New Delhi,Delhi,India	मंगल ग्रह	Novel Science and Technology Issues	hi	4.12.2022	7	https://www.naidunia.com/web-stories/mangal-margi-2023-know-when-mars-will-change-zodiac-these-zodiac-signs-will-be-affected-6304	www.naidunia.com	naidunia.com	20.3.2023	3	2									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	1		0	0		
	""	in	hi	46	Hindi	New Delhi,Delhi,India	क्रिस्पर	Novel Science and Technology Issues	hi	4.12.2022	6	https://www.youtube.com/watch?v=2pp17E4E-O8	www.youtube.com	youtube.com	20.3.2023	2	3									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	1	0	0	0	0	0	0		0	1		
	""	in	hi	46	Hindi	New Delhi,Delhi,India	क्रिस्पर	Novel Science and Technology Issues	hi	4.12.2022	7	https://medlineplus.gov/genetics/understanding/genomicresearch/genomeediting/	medlineplus.gov	medlineplus.gov	20.3.2023	1	3									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	46	Hindi	New Delhi,Delhi,India	क्रिस्पर	Novel Science and Technology Issues	hi	4.12.2022	12	https://crisprtx.com/gene-editing/crispr-cas9	crisprtx.com	crisprtx.com	20.3.2023	1	3									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	47	Hindi	New Delhi,Delhi,India	स्वचालित कार	Novel Science and Technology Issues	hi	4.12.2022	4	https://www.carwale.com/hi/new/best-automatic-cars/	www.carwale.com	carwale.com	20.3.2023	1	4									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	47	Hindi	New Delhi,Delhi,India	स्वचालित कार	Novel Science and Technology Issues	hi	4.12.2022	5	https://www.carwale.com/hi/new/best-automatic-cars-under-9-lakh/	www.carwale.com	carwale.com	20.3.2023	1	4									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	48	Hindi	New Delhi,Delhi,India	प्रोटीन वलन	Novel Science and Technology Issues	hi	4.12.2022	1	https://m.hindlish.in/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%9F%E0%A5%80%E0%A4%A8%20%E0%A4%B5%E0%A4%B2%E0%A4%A8	m.hindlish.in	hindlish.in	20.3.2023	1	3									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	48	Hindi	New Delhi,Delhi,India	प्रोटीन वलन	Novel Science and Technology Issues	hi	4.12.2022	10	https://pubmed.ncbi.nlm.nih.gov/9466426/	pubmed.ncbi.nlm.nih.gov	nih.gov	20.3.2023	1	3									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	52	Hindi	New Delhi,Delhi,India	उत्परिवर्तन	Novel Science and Technology Issues	hi	4.12.2022	10	https://www.makaan.com/iq/hi/real-estate-faqs/mutation-revenue/what-is-a-mutation-entry	www.makaan.com	makaan.com	20.3.2023	1	4									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	59	Hindi	New Delhi,Delhi,India	भूमंडलीय ऊष्मीकरण	Socio-Scientific Issues	hi	4.12.2022	4	https://metnet.imd.gov.in/imdrajbhasha/sangoshthi_2017(S)/8813112.pdf	metnet.imd.gov.in	imd.gov.in	20.3.2023	1	5									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	65	Hindi	New Delhi,Delhi,India	मृदा प्रदूषण	Socio-Scientific Issues	hi	4.12.2022	10	http://examguider.com/%E0%A4%AE%E0%A5%83%E0%A4%A6%E0%A4%BE-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%82%E0%A4%B7%E0%A4%A3-%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A4%BE-%E0%A4%B9%E0%A5%88-%E0%A4%8F%E0%A4%B5%E0%A4%82-%E0%A4%B0/	examguider.com	examguider.com	20.3.2023	1	2									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	71	Hindi	New Delhi,Delhi,India	सूखा	Socio-Scientific Issues	hi	4.12.2022	5	https://agricoop.nic.in/hi/divisiontype/%E0%A4%B8%E0%A5%82%E0%A4%96%E0%A4%BE-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AC%E0%A4%82%E0%A4%A7%E0%A4%A8	agricoop.nic.in	agricoop.nic.in	20.3.2023	1	5									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	73-B	Hindi	New Delhi,Delhi,India	भूमंडलीय उष्मीकरण एक झूठ है	Conspiracy Theories	hi	18.8.2022	3	https://storymirror.com/read/hindi/quote/%E0%A4%B0%E0%A5%82%E0%A4%A0%E0%A5%87%20%E0%A4%B0%E0%A4%B9%E0%A5%87%20%E0%A4%AE%E0%A4%A8%E0%A4%BE%E0%A4%AF%E0%A5%87%20%E0%A4%A4%E0%A4%AC%20%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A5%87%E0%A4%82%E0%A4%97%E0%A5%87/tag	storymirror.com	storymirror.com	""	1	4									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	77-B	Hindi	New Delhi,Delhi,India	वैक्सीन से आटिज्म आती है	Conspiracy Theories	hi	18.8.2022	9	https://www.hse.ie/eng/services/news/newsfeatures/covid19-updates/covid-19-vaccine-materials/covid-19-vaccine-translated-materials/information-and-aftercare-leaflet-about-the-covid-19-vaccine-janssen-hindi-.pdf	www.hse.ie	hse.ie	3.11.2022	1	5									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	in	hi	80-B	Hindi	New Delhi,Delhi,India	चन्द्रमा की लैंडिंग एक झूठ है	Conspiracy Theories	hi	18.8.2022	6	https://books.google.co.il/books?id=NB8vEAAAQBAJ&pg=PA190&lpg=PA190&dq=%E0%A4%9A%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%BE+%E0%A4%95%E0%A5%80+%E0%A4%B2%E0%A5%88%E0%A4%82%E0%A4%A1%E0%A4%BF%E0%A4%82%E0%A4%97+%E0%A4%8F%E0%A4%95+%E0%A4%9D%E0%A5%82%E0%A4%A0+%E0%A4%B9%E0%A5%88&source=bl&ots=QNMygF0IMl&sig=ACfU3U2tHQxdDp52_b2ULxBqGwtZXwSzRQ&hl=hi&sa=X&redir_esc=y#v=onepage&q=%E0%A4%9A%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%BE%20%E0%A4%95%E0%A5%80%20%E0%A4%B2%E0%A5%88%E0%A4%82%E0%A4%A1%E0%A4%BF%E0%A4%82%E0%A4%97%20%E0%A4%8F%E0%A4%95%20%E0%A4%9D%E0%A5%82%E0%A4%A0%20%E0%A4%B9%E0%A5%88&f=false	books.google.co.il	google.co.il	3.11.2022	1	2									""																		Hindi_New Delhi,Delhi,India	hi	hi			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	it	it	70	Italian	Rome,Lazio,Italy	Inondazione	Socio-Scientific Issues	it	4.12.2022	7	https://www.treccani.it/vocabolario/ricerca/inondazione/	www.treccani.it	treccani.it	12.2.2023	1	4									""	0	0	0	0	0	0	0	0	0							0		Italian_Rome,Lazio,Italy	it	it			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	it	it	71	Italian	Rome,Lazio,Italy	Siccità	Socio-Scientific Issues	it	4.12.2022	8	https://www.comingsoon.it/film/siccita/59877/scheda/	www.comingsoon.it	comingsoon.it	12.2.2023	1	4									""	0	0	0	0	0	0	0	0	0							0		Italian_Rome,Lazio,Italy	it	it			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	it	it	71	Italian	Rome,Lazio,Italy	Siccità	Socio-Scientific Issues	it	4.12.2022	10	https://www.youtube.com/watch?v=p8wa3seGxAY	www.youtube.com	youtube.com	12.2.2023	2	4									""	0	0	0	0	0	0	0	0	0							0		Italian_Rome,Lazio,Italy	it	it			""	FALSE	1	0	0	0	0	0	0		0	1		
	""	it	it	71	Italian	Rome,Lazio,Italy	Siccità	Socio-Scientific Issues	it	4.12.2022	12	https://www.youtube.com/watch?v=lxOTyYRMd4A	www.youtube.com	youtube.com	12.2.2023	2	4									""	0	0	0	0	0	0	0	0	0							0		Italian_Rome,Lazio,Italy	it	it			""	FALSE	1	0	0	0	0	0	0		0	1		
	""	ke	sw	13	Swahili	Nairobi,Nairobi County,Kenya	Mamalia	Canonical Scientific Issues	sw	4.12.2022	4	https://www.shutterstock.com/search/mamalia	www.shutterstock.com	shutterstock.com	12.7.2023	1	4							0		""	0	0	0	0	0	0	0	0	0							0		Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ke	sw	16	Swahili	Nairobi,Nairobi County,Kenya	Suluhisho	Canonical Scientific Issues	sw	4.12.2022	3	https://www.linkedin.com/company/suluhisho-systems/about/	www.linkedin.com	linkedin.com	12.7.2023	1	2							0		""	0	0	0	0	0	0	0	0	0							0		Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ke	sw	20	Swahili	Nairobi,Nairobi County,Kenya	Atomi	Canonical Scientific Issues	sw	4.12.2022	2	https://learn.getatomi.com/login	learn.getatomi.com	getatomi.com	12.7.2023	1	2							0		""	0	0	0	0	0	0	0	0	0							0		Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ke	sw	29	Swahili	Nairobi,Nairobi County,Kenya	Uzito	Canonical Scientific Issues	sw	4.12.2022	4	https://artisanandfox.com/products/uzito-pendant-necklace	artisanandfox.com	artisanandfox.com	12.7.2023		5									""																0		Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ke	sw	29	Swahili	Nairobi,Nairobi County,Kenya	Uzito	Canonical Scientific Issues	sw	4.12.2022	10	https://www.amazon.com/ap/signin?clientContext=134-0829204-4406326&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fmusic%2Fplayer%2Falbums%2FB09HK8B4BY%3FmarketplaceId%3DATVPDKIKX0DER%26trackAsin%3DB09HK83T63%26*entries*%3D0%26musicTerritory%3DUS%26*Version*%3D1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=amzn_webamp_us&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&pageId=amzn_cpweb&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&openid.pape.max_auth_age=0&siteState=clientContext%3D139-0241375-1274658%2CsourceUrl%3Dhttps%253A%252F%252Fwww.amazon.com%252Fmusic%252Fplayer%252Falbums%252FB09HK8B4BY%253FmarketplaceId%253DATVPDKIKX0DER%2526trackAsin%253DB09HK83T63%2526*entries*%253D0%2526musicTerritory%253DUS%2526*Version*%253D1%2Csignature%3Dnull	www.amazon.com	amazon.com	12.7.2023	1	2							0		""	0	0	0	0	0	0	0	0	0							0		Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ke	sw	47	Swahili	Nairobi,Nairobi County,Kenya	Gari la kujiendesha	Novel Science and Technology Issues	sw	4.12.2022	1	https://www.youtube.com/watch?v=oq-2AyOIeRU	www.youtube.com	youtube.com	12.7.2023		5									""																0		Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ke	sw	45	Swahili	Nairobi,Nairobi County,Kenya	Asterohidi	Novel Science and Technology Issues	sw	4.12.2022	2	https://ne-np.facebook.com/svakacas/posts/794410288625653	ne-np.facebook.com	facebook.com	12.7.2023		4									""																0		Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ke	sw	56	Swahili	Nairobi,Nairobi County,Kenya	Kalori	Socio-Scientific Issues	sw	4.12.2022	3	https://kalori.xyz/	kalori.xyz	kalori.xyz	12.7.2023		5									""																0		Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ke	sw	80-B	Swahili	Nairobi,Nairobi County,Kenya	Mwezi kutua bandia	Conspiracy Theories	sw	4.12.2022	5	https://www.youtube.com/watch?v=t7OdsxaLpGo	www.youtube.com	youtube.com	20.2.2023		4									""																		Swahili_Nairobi,Nairobi County,Kenya	sw	sw-ke			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	kr	ko	73-B	Korean	Seoul,South Korea	지구 온난화 거짓	Conspiracy Theories	ko	8.8.2022	4	https://silverlining.fit/magazine/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=7142174&t=board	silverlining.fit	silverlining.fit	2.9.2022	1	5									""																		Korean_Seoul,South Korea	ko	ko			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	mx	es	44	Spanish	Mexico City,Mexico City,Mexico	Marte	Novel Science and Technology Issues	es	4.12.2022	10	https://www.lavanguardia.com/ciencia/20221204/8632952/entrevista-pablo-alvarez-astronauta.html	www.lavanguardia.com	lavanguardia.com	08.04.2023	3	2									""																		Spanish_Mexico City,Mexico City,Mexico	es	es-mx			""	FALSE	0	0	0	0	0	0	1		0	0		
	""	mx	es	45	Spanish	Mexico City,Mexico City,Mexico	asteroides	Novel Science and Technology Issues	es	4.12.2022	1	https://www.abc.es/ciencia/asteroide-mato-dinosaurios-provoco-megatsunami-marte-20221201131735-nt.html	www.abc.es	abc.es	08.04.2023	3	2									""																		Spanish_Mexico City,Mexico City,Mexico	es	es-mx			""	FALSE	0	0	0	0	0	0	1		0	0		
	""	mx	es	59	Spanish	Mexico City,Mexico City,Mexico	Calentamiento global	Socio-Scientific Issues	es	4.12.2022	14	https://www.telemundo.com/shows/al-rojo-vivo/medio-ambiente/video/ciudades-esponja-experto-chino-crea-una-solucion-ante-el-calentamiento-global-tmvo11593569	www.telemundo.com	telemundo.com	08.04.2023	3	4									""																		Spanish_Mexico City,Mexico City,Mexico	es	es-mx			""	FALSE	0	0	0	0	0	0	1		0	0		
	""	mx	es	68	Spanish	Mexico City,Mexico City,Mexico	Infección	Socio-Scientific Issues	es	4.12.2022	5	https://www.marca.com/claro-mx/futbol-internacional/2022/12/02/638a7b8d46163f46558b4596.html	www.marca.com	marca.com	08.04.2023	3	4									""																		Spanish_Mexico City,Mexico City,Mexico	es	es-mx			""	FALSE	0	0	0	0	0	0	1		0	0		
	""	mx	es	70	Spanish	Mexico City,Mexico City,Mexico	Inundación	Socio-Scientific Issues	es	4.12.2022	3	https://www.telesurtv.net/news/reportan-muertos-desaparecido-santa-catarina-brasil-20221201-0031.html	www.telesurtv.net	telesurtv.net	08.04.2023	3	4									""																		Spanish_Mexico City,Mexico City,Mexico	es	es-mx			""	FALSE	0	0	0	0	0	0	1		0	0		
	""	mx	es	70	Spanish	Mexico City,Mexico City,Mexico	Inundación	Socio-Scientific Issues	es	4.12.2022	5	https://www.aa.com.tr/es/mundo/lluvias-torrenciales-que-azotan-el-sur-de-brasil-provocan-al-menos-cinco-muertes/2753715	www.aa.com.tr	aa.com.tr	08.04.2023	3	4									""																		Spanish_Mexico City,Mexico City,Mexico	es	es-mx			""	FALSE	0	0	0	0	0	0	1		0	0		
	""	mx	es	70	Spanish	Mexico City,Mexico City,Mexico	Inundación	Socio-Scientific Issues	es	4.12.2022	11	https://www.cne.go.cr/reduccion_riesgo/informacion_educativa/recomentaciones_consejos/inundacion.aspx	www.cne.go.cr	cne.go.cr	08.04.2023	1	4									""																		Spanish_Mexico City,Mexico City,Mexico	es	es-mx			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	pt	pt-PT	8	Portuguese	Lisbon,Lisbon,Portugal	poluição	Canonical Scientific Issues	pt	4.12.2022	8	https://www.miseria.com.br/ultimas-noticias/policia/homem-e-preso-em-granjeiro-por-crime-de-poluicao-sonora-e-desacato/	www.miseria.com.br	miseria.com.br	24.2.2023	3	4									""																		Portuguese_Lisbon,Lisbon,Portugal	pt	pt-pt			""	FALSE	0	0	0	0	0	0	1		0	0		
	""	pt	pt-PT	28	Portuguese	Lisbon,Lisbon,Portugal	energia	Canonical Scientific Issues	pt	4.12.2022	3	https://www.energisa.com.br/	www.energisa.com.br	energisa.com.br	24.2.2023	3	2									""																		Portuguese_Lisbon,Lisbon,Portugal	pt	pt-pt			""	FALSE	0	0	0	0	0	0	1		0	0		
	""	pt	pt-PT	42	Portuguese	Lisbon,Lisbon,Portugal	RNA mensageiro	Novel Science and Technology Issues	pt	4.12.2022	2	https://www.pfizer.com.br/o-que-sao-vacinas-de-rna-mensageiro	www.pfizer.com.br	pfizer.com.br	24.2.2023	1	5									""																		Portuguese_Lisbon,Lisbon,Portugal	pt	pt-pt			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	pt	pt-PT	56	Portuguese	Lisbon,Lisbon,Portugal	caloria	Socio-Scientific Issues	pt	4.12.2022	4	https://oglobo.globo.com/saude/medicina/noticia/2022/12/diabetes-adultos-atingem-remissao-da-doenca-apenas-com-dieta-de-baixa-caloria-mostra-novo-estudo.ghtml	oglobo.globo.com	globo.com	24.2.2023	1	2									""																		Portuguese_Lisbon,Lisbon,Portugal	pt	pt-pt			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	pt	pt-PT	58	Portuguese	Lisbon,Lisbon,Portugal	energia renovável	Socio-Scientific Issues	pt	4.12.2022	4	https://www.natgeo.pt/meio-ambiente/as-energias-renovaveis-explicadas	www.natgeo.pt	natgeo.pt	24.2.2023	1	2									""																		Portuguese_Lisbon,Lisbon,Portugal	pt	pt-pt			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	pt	pt-PT	74-B	Portuguese	Lisbon,Lisbon,Portugal	fraude da mudança climática	Conspiracy Theories	pt	4.12.2022	17	https://www1.folha.uol.com.br/ambiente/2021/11/agronegocio-banca-palestras-que-espalham-mito-de-que-aquecimento-global-pelo-homem-e-fraude.shtml	www1.folha.uol.com.br	uol.com.br	27.12.2022	1	2									""																		Portuguese_Lisbon,Lisbon,Portugal	pt	pt-pt			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	pt	pt-PT	79-B	Portuguese	Lisbon,Lisbon,Portugal	terra plana	Conspiracy Theories	pt	4.12.2022	17	https://www.terraplanacafe.com/	www.terraplanacafe.com	terraplanacafe.com	27.12.2022	1	4									""																		Portuguese_Lisbon,Lisbon,Portugal	pt	pt-pt			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	pt	pt-PT	80-B	Portuguese	Lisbon,Lisbon,Portugal	fraude da ida do homem à lua	Conspiracy Theories	pt	4.12.2022	17	https://www.publico.pt/2019/07/19/ciencia/noticia/sombras-falta-estrelas-leva-pessoas-pensar-chegada-lua-embuste-1880555	www.publico.pt	publico.pt	27.12.2022	1	2									""																		Portuguese_Lisbon,Lisbon,Portugal	pt	pt-pt			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ru	ru	20	Russian	Moscow,Moscow,Russia	Atom	Canonical Scientific Issues	ru	14.3.2022	3	https://atom.io/	atom.io	atom.io	4.7.2023	1	5									""																		Russian_Moscow,Moscow,Russia	ru	ru			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ru	ru	42	Russian	Moscow,Moscow,Russia	mRNA	Novel Science and Technology Issues	ru	14.3.2022	4	https://www.pfizer.ru/%D1%80%D0%B0%D0%B7%D0%B1%D0%B8%D1%80%D0%B0%D0%B5%D0%BC%D1%81%D1%8F-%D0%BA%D0%B0%D0%BA-%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D1%83%D1%8E%D1%82-%D0%BC%D1%80%D0%BD%D0%BA-%D0%B2%D0%B0%D0%BA%D1%86%D0%B8%D0%BD%D1%8B	www.pfizer.ru	pfizer.ru	4.7.2023	1	2									""																		Russian_Moscow,Moscow,Russia	ru	ru			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ru	ru	44	Russian	Moscow,Moscow,Russia	Mars	Novel Science and Technology Issues	ru	14.3.2022	8	https://www.roscosmos.ru/1346/	www.roscosmos.ru	roscosmos.ru	4.7.2023	1	5									""																		Russian_Moscow,Moscow,Russia	ru	ru			""	FALSE	0	0	0	0	0	0	0		0	0		
	""	ru	ru	47	Russian	Moscow,Moscow,Russia	Autonomic car	Novel Science and Technology Issues	ru	14.3.2022	4	https://www.youtube.com/watch?v=4j6s4-Wkhfs	www.youtube.com	youtube.com	4.7.2023	1	5									""																		Russian_Moscow,Moscow,Russia	ru	ru			""	FALSE	0	0	0	0	0	0	0		0	0		
